id,text,ground_truth,ground_truth_tr,category_id,category,difficulty,surface_tone,hard_case,viewpoint,annotation_note
PHRASE-0851,"Aksa Enerji, Ankara tesisindeki yatırım sonrası üretim kapasitesini %42 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0852,"Kuzey Madencilik, hisse başına 4,28 TL nakit temettü dağıtacağını ve 386 milyon TL tutarında pay geri alım programı başlatacağını açıkladı.",positive,pozitif,clear_shareholder_return,açık hissedar getirisi,clear,positive_like,False,investor_impact,Temettü ve geri alım birlikte yatırımcı açısından açık pozitif değer sinyali üretir.
PHRASE-0853,"Kuzey Madencilik, devam eden dava dosyasına ilişkin bir sonraki duruşmanın 7 Nisan 2026 tarihinde görüleceğini duyurdu ve finansal etkiye dair yeni bir gelişme paylaşmadı.",neutral,nötr,legal_process_update,finansal etkisiz hukuki süreç güncellemesi,clear,procedural,False,investor_impact,Finansal sonuç içermeyen dava süreci güncellemesi neutral kabul edilir.
PHRASE-0854,"Lima Gayrimenkul, Manisa tesisindeki yatırım sonrası üretim kapasitesini %47 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0855,"Eksen Teknoloji, 2025 ilk çeyrek sonrasında dijital dönüşüm programının orta vadede verimliliği desteklemesini beklediğini ancak mevcut finansal beklentilerde değişiklik olmadığını belirtti.",neutral,nötr,vague_optimism,belirsiz kurumsal iyimserlik,nuanced,positive_like,False,investor_impact,"Belirsiz ve dolaylı kurumsal iyimserlik, açık finansal etki yoksa neutral etiketlenir."
PHRASE-0856,"Kuzey Madencilik, hisse başına 1,12 TL nakit temettü dağıtacağını ve 499 milyon TL tutarında pay geri alım programı başlatacağını açıkladı.",positive,pozitif,clear_shareholder_return,açık hissedar getirisi,clear,positive_like,False,investor_impact,Temettü ve geri alım birlikte yatırımcı açısından açık pozitif değer sinyali üretir.
PHRASE-0857,"Formel Kimya, 2026 ilk çeyrek sonuçlarının ardından uzun vadeli kredi notunun yükseltildiğini ve finansman maliyetlerinde iyileşme beklediğini açıkladı.",positive,pozitif,clear_rating_upgrade,açık kredi notu iyileşmesi,nuanced,positive_like,False,investor_impact,Kredi notu artışı ve daha düşük finansman maliyeti beklentisi yatırımcı açısından pozitiftir.
PHRASE-0858,"Anatolia Gıda, 2026 ilk yarı döneminde net kârını %45 artırarak 1.201 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %5 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0859,"Rota Cam, hisse başına 1,15 TL nakit temettü dağıtacağını ve 247 milyon TL tutarında pay geri alım programı başlatacağını açıkladı.",positive,pozitif,clear_shareholder_return,açık hissedar getirisi,clear,positive_like,False,investor_impact,Temettü ve geri alım birlikte yatırımcı açısından açık pozitif değer sinyali üretir.
PHRASE-0860,"Sera Ambalaj, Romanya pazarında 483 milyon TL tutarında 5 yıllık satış sözleşmesi imzaladı; anlaşmanın gelecek 12 ay gelirlerine doğrudan katkı sağlaması bekleniyor.",positive,pozitif,clear_contract_gain,açık sözleşme kazanımı,clear,positive_like,False,investor_impact,Somut büyüklüğü olan yeni sözleşme yatırımcı açısından açık pozitif kabul edilir.
PHRASE-0861,"Delta Yatırım Holding, varlık satışı sonrasında net borcunu 1.444 milyon TL azalttı ve net borç/FAVÖK oranının 2,0x seviyesinden 1,0x seviyesine gerilediğini açıkladı.",positive,pozitif,clear_deleveraging,açık borçluluk azalması,clear,positive_like,False,investor_impact,Borçluluğun düşmesi ve kaldıraç oranındaki iyileşme yatırımcı açısından pozitiftir.
PHRASE-0862,"Güney Perakende, 2025 ilk çeyrek döneminde net kârını %56 artırarak 2.185 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %7 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0863,"Bora Lojistik, 2025 ikinci çeyrek sonrasında dijital dönüşüm programının orta vadede verimliliği desteklemesini beklediğini ancak mevcut finansal beklentilerde değişiklik olmadığını belirtti.",neutral,nötr,vague_optimism,belirsiz kurumsal iyimserlik,nuanced,positive_like,False,investor_impact,"Belirsiz ve dolaylı kurumsal iyimserlik, açık finansal etki yoksa neutral etiketlenir."
PHRASE-0864,"Vizyon Telekom, hisse başına 2,23 TL nakit temettü dağıtacağını ve 644 milyon TL tutarında pay geri alım programı başlatacağını açıkladı.",positive,pozitif,clear_shareholder_return,açık hissedar getirisi,clear,positive_like,False,investor_impact,Temettü ve geri alım birlikte yatırımcı açısından açık pozitif değer sinyali üretir.
PHRASE-0865,"Vizyon Telekom, Manisa tesisindeki yatırım sonrası üretim kapasitesini %26 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0866,"Kuzey Madencilik, 2026 ilk çeyrek sonrasında dijital dönüşüm programının orta vadede verimliliği desteklemesini beklediğini ancak mevcut finansal beklentilerde değişiklik olmadığını belirtti.",neutral,nötr,vague_optimism,belirsiz kurumsal iyimserlik,nuanced,positive_like,False,investor_impact,"Belirsiz ve dolaylı kurumsal iyimserlik, açık finansal etki yoksa neutral etiketlenir."
PHRASE-0867,"Kuzey Madencilik, devam eden dava dosyasına ilişkin bir sonraki duruşmanın 14 Mayıs 2026 tarihinde görüleceğini duyurdu ve finansal etkiye dair yeni bir gelişme paylaşmadı.",neutral,nötr,legal_process_update,finansal etkisiz hukuki süreç güncellemesi,clear,procedural,False,investor_impact,Finansal sonuç içermeyen dava süreci güncellemesi neutral kabul edilir.
PHRASE-0868,"Lima Gayrimenkul, portföy verimliliğini artırma süreci kapsamında İtalya pazarındaki 269 milyon TL tutarındaki ana dağıtım sözleşmesinin yenilenmediğini ve sipariş akışında zayıflama beklediğini açıkladı.",negative,negatif,hard_contract_loss,olumlu dille sözleşme kaybı,hard,positive_like,True,investor_impact,Yeniden dengeleme dili olumlu görünse de önemli sözleşme kaybı yatırımcı açısından negatiftir.
PHRASE-0869,"Bora Lojistik, finans direktörlüğüne Elif Korkmaz adlı yöneticinin atandığını duyurdu ve mevcut finansal beklentilerde herhangi bir değişiklik olmadığını belirtti.",neutral,nötr,management_change_no_impact,finansal etkisiz yönetim değişimi,clear,neutral_like,False,investor_impact,Yönetim değişimi tek başına ve finansal beklentiler değişmiyorsa neutral kabul edilir.
PHRASE-0870,"Nova Sağlık, olağan genel kurul toplantısının 28 Mayıs 2026 tarihinde yapılacağını ve gündem maddelerini kamuya açıkladı.",neutral,nötr,procedural_disclosure,prosedürel bildirim,clear,procedural,False,investor_impact,Prosedürel bildirim yatırımcı açısından doğrudan value-relevant pozitif ya da negatif etki taşımaz.
PHRASE-0871,"Lima Gayrimenkul, olağan genel kurul toplantısının 7 Nisan 2026 tarihinde yapılacağını ve gündem maddelerini kamuya açıkladı.",neutral,nötr,procedural_disclosure,prosedürel bildirim,clear,procedural,False,investor_impact,Prosedürel bildirim yatırımcı açısından doğrudan value-relevant pozitif ya da negatif etki taşımaz.
PHRASE-0872,"Güney Perakende, portföy sadeleştirme programı kapsamında 262 milyon TL stok ve varlık değer düşüklüğü gideri kaydettiğini açıkladı.",negative,negatif,hard_inventory_writeoff,olumlu dille değer düşüklüğü,hard,positive_like,True,investor_impact,Portföy sadeleştirme dili olumlu görünse de değer düşüklüğü gideri yatırımcı açısından negatiftir.
PHRASE-0873,"Mavi Makine, İzmir tesisindeki yatırım sonrası üretim kapasitesini %46 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0874,"Formel Kimya, 2025 ikinci çeyrek sonuçlarının ardından uzun vadeli kredi notunun yükseltildiğini ve finansman maliyetlerinde iyileşme beklediğini açıkladı.",positive,pozitif,clear_rating_upgrade,açık kredi notu iyileşmesi,nuanced,positive_like,False,investor_impact,Kredi notu artışı ve daha düşük finansman maliyeti beklentisi yatırımcı açısından pozitiftir.
PHRASE-0875,"Formel Kimya, bilanço esnekliğini korumak ve nakit yönetimini desteklemek amacıyla 1.127 milyon TL ek kısa vadeli kredi kullandı; net borç/FAVÖK oranı 2,5x seviyesinden 3,0x seviyesine yükseldi.",negative,negatif,hard_liquidity_pressure,olumlu dille likidite baskısı,hard,positive_like,True,investor_impact,Dil yapısı olumlu görünse de artan kısa vadeli borç ve kötüleşen kaldıraç oranı yatırımcı açısından negatiftir.
PHRASE-0876,"Vizyon Telekom, 2025 üçüncü çeyrek döneminde net kârını %51 artırarak 705 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %10 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0877,"Sera Ambalaj, 2025 ilk çeyrek faaliyet raporunu ve yatırımcı sunumunu kamuya açıkladı; mevcut beklentilerde değişiklik paylaşmadı.",neutral,nötr,routine_report_release,rutin rapor yayımlama,clear,procedural,False,investor_impact,Yeni value-relevant bilgi içermeyen rutin rapor yayımlama işlemi neutral kabul edilir.
PHRASE-0878,"Anatolia Gıda, 2026 ilk çeyrek döneminde net kârını %20 artırarak 1.789 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %16 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0879,"Trend Tarım, portföy sadeleştirme programı kapsamında 67 milyon TL stok ve varlık değer düşüklüğü gideri kaydettiğini açıkladı.",negative,negatif,hard_inventory_writeoff,olumlu dille değer düşüklüğü,hard,positive_like,True,investor_impact,Portföy sadeleştirme dili olumlu görünse de değer düşüklüğü gideri yatırımcı açısından negatiftir.
PHRASE-0880,"Rota Cam, 2025 ikinci çeyrek sonuçlarının ardından uzun vadeli kredi notunun yükseltildiğini ve finansman maliyetlerinde iyileşme beklediğini açıkladı.",positive,pozitif,clear_rating_upgrade,açık kredi notu iyileşmesi,nuanced,positive_like,False,investor_impact,Kredi notu artışı ve daha düşük finansman maliyeti beklentisi yatırımcı açısından pozitiftir.
PHRASE-0881,"Kuzey Madencilik, finans direktörlüğüne Cem Arslan adlı yöneticinin atandığını duyurdu ve mevcut finansal beklentilerde herhangi bir değişiklik olmadığını belirtti.",neutral,nötr,management_change_no_impact,finansal etkisiz yönetim değişimi,clear,neutral_like,False,investor_impact,Yönetim değişimi tek başına ve finansal beklentiler değişmiyorsa neutral kabul edilir.
PHRASE-0882,"Rota Cam, 2025 yıl sonu sonuçlarının ardından uzun vadeli kredi notunun yükseltildiğini ve finansman maliyetlerinde iyileşme beklediğini açıkladı.",positive,pozitif,clear_rating_upgrade,açık kredi notu iyileşmesi,nuanced,positive_like,False,investor_impact,Kredi notu artışı ve daha düşük finansman maliyeti beklentisi yatırımcı açısından pozitiftir.
PHRASE-0883,"Aksa Enerji, 2025 ikinci çeyrek sonrasında dijital dönüşüm programının orta vadede verimliliği desteklemesini beklediğini ancak mevcut finansal beklentilerde değişiklik olmadığını belirtti.",neutral,nötr,vague_optimism,belirsiz kurumsal iyimserlik,nuanced,positive_like,False,investor_impact,"Belirsiz ve dolaylı kurumsal iyimserlik, açık finansal etki yoksa neutral etiketlenir."
PHRASE-0884,"Formel Kimya, Bursa tesisindeki üretimin denetim süreci nedeniyle geçici olarak durdurulduğunu ve 195 milyon TL idari para cezası için karşılık ayırdığını açıkladı.",negative,negatif,clear_production_halt,açık üretim duruşu ve ceza,clear,negative_like,False,investor_impact,Üretim kesintisi ve para cezası birlikte yatırımcı açısından açık negatif sinyaldir.
PHRASE-0885,"Anatolia Gıda, 2025 yıl sonu döneminde net kârının %41 gerilediğini açıkladı ve yıl sonu satış hacmi beklentisini aşağı yönlü güncelledi.",negative,negatif,clear_earnings_warning,açık kâr düşüşü uyarısı,clear,negative_like,False,investor_impact,Kâr düşüşü ve aşağı yönlü beklenti revizyonu yatırımcı açısından açık negatiftir.
PHRASE-0886,"Kuzey Madencilik, devam eden dava dosyasına ilişkin bir sonraki duruşmanın 28 Mayıs 2026 tarihinde görüleceğini duyurdu ve finansal etkiye dair yeni bir gelişme paylaşmadı.",neutral,nötr,legal_process_update,finansal etkisiz hukuki süreç güncellemesi,clear,procedural,False,investor_impact,Finansal sonuç içermeyen dava süreci güncellemesi neutral kabul edilir.
PHRASE-0887,"Aksa Enerji, sermaye yapısını güçlendirmek ve büyüme esnekliğini artırmak amacıyla %145 oranında bedelli sermaye artırımı planladığını duyurdu.",negative,negatif,hard_rights_issue,olumlu dille bedelli sermaye artırımı,hard,positive_like,True,investor_impact,Dil olumlu olsa da hissedar seyrelmesi yaratan bedelli sermaye artırımı yatırımcı açısından negatiftir.
PHRASE-0888,"Aksa Enerji, finans direktörlüğüne Selin Aksoy adlı yöneticinin atandığını duyurdu ve mevcut finansal beklentilerde herhangi bir değişiklik olmadığını belirtti.",neutral,nötr,management_change_no_impact,finansal etkisiz yönetim değişimi,clear,neutral_like,False,investor_impact,Yönetim değişimi tek başına ve finansal beklentiler değişmiyorsa neutral kabul edilir.
PHRASE-0889,"Kuzey Madencilik, portföy verimliliğini artırma süreci kapsamında Almanya pazarındaki 709 milyon TL tutarındaki ana dağıtım sözleşmesinin yenilenmediğini ve sipariş akışında zayıflama beklediğini açıkladı.",negative,negatif,hard_contract_loss,olumlu dille sözleşme kaybı,hard,positive_like,True,investor_impact,Yeniden dengeleme dili olumlu görünse de önemli sözleşme kaybı yatırımcı açısından negatiftir.
PHRASE-0890,"Formel Kimya, portföy verimliliğini artırma süreci kapsamında Birleşik Arap Emirlikleri pazarındaki 887 milyon TL tutarındaki ana dağıtım sözleşmesinin yenilenmediğini ve sipariş akışında zayıflama beklediğini açıkladı.",negative,negatif,hard_contract_loss,olumlu dille sözleşme kaybı,hard,positive_like,True,investor_impact,Yeniden dengeleme dili olumlu görünse de önemli sözleşme kaybı yatırımcı açısından negatiftir.
PHRASE-0891,"Sera Ambalaj, portföy sadeleştirme programı kapsamında 188 milyon TL stok ve varlık değer düşüklüğü gideri kaydettiğini açıkladı.",negative,negatif,hard_inventory_writeoff,olumlu dille değer düşüklüğü,hard,positive_like,True,investor_impact,Portföy sadeleştirme dili olumlu görünse de değer düşüklüğü gideri yatırımcı açısından negatiftir.
PHRASE-0892,"Anatolia Gıda, sermaye yapısını güçlendirmek ve büyüme esnekliğini artırmak amacıyla %163 oranında bedelli sermaye artırımı planladığını duyurdu.",negative,negatif,hard_rights_issue,olumlu dille bedelli sermaye artırımı,hard,positive_like,True,investor_impact,Dil olumlu olsa da hissedar seyrelmesi yaratan bedelli sermaye artırımı yatırımcı açısından negatiftir.
PHRASE-0893,"Formel Kimya, varlık satışı sonrasında net borcunu 265 milyon TL azalttı ve net borç/FAVÖK oranının 1,5x seviyesinden 0,7x seviyesine gerilediğini açıkladı.",positive,pozitif,clear_deleveraging,açık borçluluk azalması,clear,positive_like,False,investor_impact,Borçluluğun düşmesi ve kaldıraç oranındaki iyileşme yatırımcı açısından pozitiftir.
PHRASE-0894,"Sera Ambalaj, hisse başına 0,91 TL nakit temettü dağıtacağını ve 837 milyon TL tutarında pay geri alım programı başlatacağını açıkladı.",positive,pozitif,clear_shareholder_return,açık hissedar getirisi,clear,positive_like,False,investor_impact,Temettü ve geri alım birlikte yatırımcı açısından açık pozitif değer sinyali üretir.
PHRASE-0895,"Vizyon Telekom, Ankara tesisindeki yatırım sonrası üretim kapasitesini %28 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0896,"Trend Tarım, 2026 ilk çeyrek sonuçlarının ardından uzun vadeli kredi notunun yükseltildiğini ve finansman maliyetlerinde iyileşme beklediğini açıkladı.",positive,pozitif,clear_rating_upgrade,açık kredi notu iyileşmesi,nuanced,positive_like,False,investor_impact,Kredi notu artışı ve daha düşük finansman maliyeti beklentisi yatırımcı açısından pozitiftir.
PHRASE-0897,"Anatolia Gıda, 2025 ilk çeyrek döneminde net kârını %41 artırarak 1.788 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %14 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0898,"Eksen Teknoloji, olağan genel kurul toplantısının 7 Nisan 2026 tarihinde yapılacağını ve gündem maddelerini kamuya açıkladı.",neutral,nötr,procedural_disclosure,prosedürel bildirim,clear,procedural,False,investor_impact,Prosedürel bildirim yatırımcı açısından doğrudan value-relevant pozitif ya da negatif etki taşımaz.
PHRASE-0899,"Lima Gayrimenkul, olağan genel kurul toplantısının 18 Nisan 2026 tarihinde yapılacağını ve gündem maddelerini kamuya açıkladı.",neutral,nötr,procedural_disclosure,prosedürel bildirim,clear,procedural,False,investor_impact,Prosedürel bildirim yatırımcı açısından doğrudan value-relevant pozitif ya da negatif etki taşımaz.
PHRASE-0900,"Eksen Teknoloji, Gaziantep tesisindeki yatırım sonrası üretim kapasitesini %18 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0901,"Lima Gayrimenkul, portföy verimliliğini artırma süreci kapsamında Almanya pazarındaki 855 milyon TL tutarındaki ana dağıtım sözleşmesinin yenilenmediğini ve sipariş akışında zayıflama beklediğini açıkladı.",negative,negatif,hard_contract_loss,olumlu dille sözleşme kaybı,hard,positive_like,True,investor_impact,Yeniden dengeleme dili olumlu görünse de önemli sözleşme kaybı yatırımcı açısından negatiftir.
PHRASE-0902,"Aksa Enerji, ürün karmasındaki iyileşme sayesinde brüt kâr marjını %20,6 seviyesinden %30,3 seviyesine yükseltti ve operasyonel kârlılığın yılın kalanında korunacağını bildirdi.",positive,pozitif,clear_margin_improvement,açık marj iyileşmesi,clear,positive_like,False,investor_impact,Açık marj iyileşmesi ve korunacak kârlılık beklentisi yatırımcı açısından pozitiftir.
PHRASE-0903,"Bora Lojistik, ürün karmasındaki iyileşme sayesinde brüt kâr marjını %20,9 seviyesinden %27,1 seviyesine yükseltti ve operasyonel kârlılığın yılın kalanında korunacağını bildirdi.",positive,pozitif,clear_margin_improvement,açık marj iyileşmesi,clear,positive_like,False,investor_impact,Açık marj iyileşmesi ve korunacak kârlılık beklentisi yatırımcı açısından pozitiftir.
PHRASE-0904,"Orion Otomotiv, mevcut kredi limitini 18 ay benzer vade ve maliyet koşullarıyla yenilediğini ve işlem nedeniyle kârlılık beklentilerinde değişiklik olmadığını açıkladı.",neutral,nötr,unchanged_financing_rollover,koşulları değişmeyen finansman yenilemesi,nuanced,neutral_like,False,investor_impact,Yeni değer yaratan veya bozan bir unsur içermeyen finansman yenilemesi neutral etiketlenir.
PHRASE-0905,"Formel Kimya, 2025 ilk çeyrek sonrasında dijital dönüşüm programının orta vadede verimliliği desteklemesini beklediğini ancak mevcut finansal beklentilerde değişiklik olmadığını belirtti.",neutral,nötr,vague_optimism,belirsiz kurumsal iyimserlik,nuanced,positive_like,False,investor_impact,"Belirsiz ve dolaylı kurumsal iyimserlik, açık finansal etki yoksa neutral etiketlenir."
PHRASE-0906,"Mavi Makine, finans direktörlüğüne Mert Sevinç adlı yöneticinin atandığını duyurdu ve mevcut finansal beklentilerde herhangi bir değişiklik olmadığını belirtti.",neutral,nötr,management_change_no_impact,finansal etkisiz yönetim değişimi,clear,neutral_like,False,investor_impact,Yönetim değişimi tek başına ve finansal beklentiler değişmiyorsa neutral kabul edilir.
PHRASE-0907,"Eksen Teknoloji, Birleşik Arap Emirlikleri pazarında 1.158 milyon TL tutarında 2 yıllık satış sözleşmesi imzaladı; anlaşmanın gelecek 12 ay gelirlerine doğrudan katkı sağlaması bekleniyor.",positive,pozitif,clear_contract_gain,açık sözleşme kazanımı,clear,positive_like,False,investor_impact,Somut büyüklüğü olan yeni sözleşme yatırımcı açısından açık pozitif kabul edilir.
PHRASE-0908,"Formel Kimya, sermaye yapısını güçlendirmek ve büyüme esnekliğini artırmak amacıyla %97 oranında bedelli sermaye artırımı planladığını duyurdu.",negative,negatif,hard_rights_issue,olumlu dille bedelli sermaye artırımı,hard,positive_like,True,investor_impact,Dil olumlu olsa da hissedar seyrelmesi yaratan bedelli sermaye artırımı yatırımcı açısından negatiftir.
PHRASE-0909,"Pera Yazılım, hisse başına 3,22 TL nakit temettü dağıtacağını ve 760 milyon TL tutarında pay geri alım programı başlatacağını açıkladı.",positive,pozitif,clear_shareholder_return,açık hissedar getirisi,clear,positive_like,False,investor_impact,Temettü ve geri alım birlikte yatırımcı açısından açık pozitif değer sinyali üretir.
PHRASE-0910,"Eksen Teknoloji, portföy verimliliğini artırma süreci kapsamında İtalya pazarındaki 769 milyon TL tutarındaki ana dağıtım sözleşmesinin yenilenmediğini ve sipariş akışında zayıflama beklediğini açıkladı.",negative,negatif,hard_contract_loss,olumlu dille sözleşme kaybı,hard,positive_like,True,investor_impact,Yeniden dengeleme dili olumlu görünse de önemli sözleşme kaybı yatırımcı açısından negatiftir.
PHRASE-0911,"Lima Gayrimenkul, ürün karmasındaki iyileşme sayesinde brüt kâr marjını %22,1 seviyesinden %25,5 seviyesine yükseltti ve operasyonel kârlılığın yılın kalanında korunacağını bildirdi.",positive,pozitif,clear_margin_improvement,açık marj iyileşmesi,clear,positive_like,False,investor_impact,Açık marj iyileşmesi ve korunacak kârlılık beklentisi yatırımcı açısından pozitiftir.
PHRASE-0912,"Bora Lojistik, 2025 üçüncü çeyrek faaliyet raporunu ve yatırımcı sunumunu kamuya açıkladı; mevcut beklentilerde değişiklik paylaşmadı.",neutral,nötr,routine_report_release,rutin rapor yayımlama,clear,procedural,False,investor_impact,Yeni value-relevant bilgi içermeyen rutin rapor yayımlama işlemi neutral kabul edilir.
PHRASE-0913,"Orion Otomotiv, 2025 üçüncü çeyrek döneminde net kârını %52 artırarak 1.022 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %13 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0914,"Lima Gayrimenkul, Polonya pazarında 1.265 milyon TL tutarında 2 yıllık satış sözleşmesi imzaladı; anlaşmanın gelecek 12 ay gelirlerine doğrudan katkı sağlaması bekleniyor.",positive,pozitif,clear_contract_gain,açık sözleşme kazanımı,clear,positive_like,False,investor_impact,Somut büyüklüğü olan yeni sözleşme yatırımcı açısından açık pozitif kabul edilir.
PHRASE-0915,"Pera Yazılım, bilanço esnekliğini korumak ve nakit yönetimini desteklemek amacıyla 682 milyon TL ek kısa vadeli kredi kullandı; net borç/FAVÖK oranı 2,3x seviyesinden 3,8x seviyesine yükseldi.",negative,negatif,hard_liquidity_pressure,olumlu dille likidite baskısı,hard,positive_like,True,investor_impact,Dil yapısı olumlu görünse de artan kısa vadeli borç ve kötüleşen kaldıraç oranı yatırımcı açısından negatiftir.
PHRASE-0916,"Kuzey Madencilik, olağan genel kurul toplantısının 5 Mayıs 2026 tarihinde yapılacağını ve gündem maddelerini kamuya açıkladı.",neutral,nötr,procedural_disclosure,prosedürel bildirim,clear,procedural,False,investor_impact,Prosedürel bildirim yatırımcı açısından doğrudan value-relevant pozitif ya da negatif etki taşımaz.
PHRASE-0917,"Trend Tarım, sermaye yapısını güçlendirmek ve büyüme esnekliğini artırmak amacıyla %113 oranında bedelli sermaye artırımı planladığını duyurdu.",negative,negatif,hard_rights_issue,olumlu dille bedelli sermaye artırımı,hard,positive_like,True,investor_impact,Dil olumlu olsa da hissedar seyrelmesi yaratan bedelli sermaye artırımı yatırımcı açısından negatiftir.
PHRASE-0918,"Hedef Savunma, devam eden dava dosyasına ilişkin bir sonraki duruşmanın 5 Mayıs 2026 tarihinde görüleceğini duyurdu ve finansal etkiye dair yeni bir gelişme paylaşmadı.",neutral,nötr,legal_process_update,finansal etkisiz hukuki süreç güncellemesi,clear,procedural,False,investor_impact,Finansal sonuç içermeyen dava süreci güncellemesi neutral kabul edilir.
PHRASE-0919,"Vizyon Telekom, 2025 ilk çeyrek sonrasında bilanço dayanıklılığını korumak amacıyla bu yıl temettü dağıtmayacağını ve yatırım harcamalarının bir bölümünü sonraki döneme kaydıracağını duyurdu.",negative,negatif,hard_dividend_cut,olumlu dille temettü iptali,hard,positive_like,True,investor_impact,Koruyucu dil kullanılmasına rağmen temettü iptali ve harcama ertelemesi yatırımcı açısından negatiftir.
PHRASE-0920,"Sera Ambalaj, 2025 ilk çeyrek döneminde net kârını %46 artırarak 1.591 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %11 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0921,"Güney Perakende, finans direktörlüğüne Ayşe Demir adlı yöneticinin atandığını duyurdu ve mevcut finansal beklentilerde herhangi bir değişiklik olmadığını belirtti.",neutral,nötr,management_change_no_impact,finansal etkisiz yönetim değişimi,clear,neutral_like,False,investor_impact,Yönetim değişimi tek başına ve finansal beklentiler değişmiyorsa neutral kabul edilir.
PHRASE-0922,"Vizyon Telekom, Gaziantep tesisindeki yatırım sonrası üretim kapasitesini %17 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0923,"Orion Otomotiv, 2025 yıl sonu döneminde net kârını %44 artırarak 695 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %14 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0924,"Anatolia Gıda, 2025 ikinci çeyrek döneminde net kârını %56 artırarak 1.170 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %8 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
